ano,mes,delegacia,populacao,densidade_demografica,idh,furtos,roubos,homicidios_dolosos,lesao_corporal,estelionato,trafico_drogas,total_ocorrencias,trimestre,taxa_por_100k,mes_sin,mes_cos
2020,8,Santana,97000,7300,0.85,35,19,0,12,10,5,103,3,106.18556701030928,-0.8660254037844384,-0.5000000000000004
2020,9,Santana,97000,7300,0.85,36,24,0,17,6,10,116,3,119.58762886597938,-1.0,-1.8369701987210297e-16
2020,10,Santana,97000,7300,0.85,19,18,0,12,10,9,86,4,88.65979381443299,-0.8660254037844386,0.5000000000000001
2020,11,Santana,97000,7300,0.85,32,24,0,6,7,8,89,4,91.75257731958763,-0.5000000000000004,0.8660254037844384
2020,12,Santana,97000,7300,0.85,31,19,0,15,5,5,96,4,98.96907216494846,-2.4492935982947064e-16,1.0
2021,1,Santana,97000,7300,0.85,26,18,0,7,13,7,84,1,86.59793814432989,0.49999999999999994,0.8660254037844387
2021,2,Santana,97000,7300,0.85,32,25,0,12,12,8,109,1,112.37113402061856,0.8660254037844386,0.5000000000000001
2021,3,Santana,97000,7300,0.85,35,26,0,15,2,11,112,1,115.4639175257732,1.0,6.123233995736766e-17
2021,4,Santana,97000,7300,0.85,41,28,1,13,12,14,133,2,137.11340206185568,0.8660254037844387,-0.4999999999999998
2021,5,Santana,97000,7300,0.85,43,28,0,18,9,9,126,2,129.89690721649484,0.49999999999999994,-0.8660254037844387
2021,6,Santana,97000,7300,0.85,34,29,1,20,12,12,139,2,143.29896907216497,1.2246467991473532e-16,-1.0
2021,7,Santana,97000,7300,0.85,33,27,1,13,14,13,126,3,129.89690721649484,-0.4999999999999997,-0.8660254037844388
2021,8,Santana,97000,7300,0.85,39,20,1,11,10,13,124,3,127.83505154639175,-0.8660254037844384,-0.5000000000000004
2021,9,Santana,97000,7300,0.85,26,24,0,13,10,9,104,3,107.21649484536081,-1.0,-1.8369701987210297e-16
2021,10,Santana,97000,7300,0.85,37,24,0,12,10,10,112,4,115.4639175257732,-0.8660254037844386,0.5000000000000001
2021,11,Santana,97000,7300,0.85,27,21,0,12,16,6,96,4,98.96907216494846,-0.5000000000000004,0.8660254037844384
2021,12,Santana,97000,7300,0.85,41,19,0,5,10,11,96,4,98.96907216494846,-2.4492935982947064e-16,1.0
2022,1,Santana,97000,7300,0.85,41,17,0,16,6,6,107,1,110.30927835051546,0.49999999999999994,0.8660254037844387
2022,2,Santana,97000,7300,0.85,32,19,0,14,6,11,99,1,102.0618556701031,0.8660254037844386,0.5000000000000001
2022,3,Santana,97000,7300,0.85,38,26,0,17,14,8,121,1,124.74226804123711,1.0,6.123233995736766e-17
2022,4,Santana,97000,7300,0.85,32,31,1,12,13,4,124,2,127.83505154639175,0.8660254037844387,-0.4999999999999998
2022,5,Santana,97000,7300,0.85,26,38,1,14,11,11,130,2,134.02061855670104,0.49999999999999994,-0.8660254037844387
2022,6,Santana,97000,7300,0.85,41,27,0,12,14,7,122,2,125.77319587628865,1.2246467991473532e-16,-1.0
2022,7,Santana,97000,7300,0.85,33,22,0,14,11,11,113,3,116.49484536082474,-0.4999999999999997,-0.8660254037844388
2022,8,Santana,97000,7300,0.85,31,27,0,13,4,6,101,3,104.12371134020619,-0.8660254037844384,-0.5000000000000004
2022,9,Santana,97000,7300,0.85,36,25,0,7,9,8,108,3,111.34020618556703,-1.0,-1.8369701987210297e-16
2022,10,Santana,97000,7300,0.85,35,22,0,4,13,13,104,4,107.21649484536081,-0.8660254037844386,0.5000000000000001
2022,11,Santana,97000,7300,0.85,33,20,0,16,15,7,102,4,105.15463917525774,-0.5000000000000004,0.8660254037844384
2022,12,Santana,97000,7300,0.85,24,27,0,20,10,8,100,4,103.09278350515464,-2.4492935982947064e-16,1.0
2023,1,Santana,97000,7300,0.85,28,15,0,13,7,5,80,1,82.47422680412372,0.49999999999999994,0.8660254037844387
2023,2,Santana,97000,7300,0.85,29,26,0,13,16,6,108,1,111.34020618556703,0.8660254037844386,0.5000000000000001
2023,3,Santana,97000,7300,0.85,29,23,0,15,17,14,121,1,124.74226804123711,1.0,6.123233995736766e-17
2023,4,Santana,97000,7300,0.85,33,28,0,18,12,7,121,2,124.74226804123711,0.8660254037844387,-0.4999999999999998
2023,5,Santana,97000,7300,0.85,43,22,0,16,14,8,123,2,126.8041237113402,0.49999999999999994,-0.8660254037844387
2023,6,Santana,97000,7300,0.85,30,29,1,14,13,9,121,2,124.74226804123711,1.2246467991473532e-16,-1.0
2023,7,Santana,97000,7300,0.85,35,27,0,12,11,7,115,3,118.55670103092784,-0.4999999999999997,-0.8660254037844388
2023,8,Santana,97000,7300,0.85,37,25,0,11,10,11,110,3,113.4020618556701,-0.8660254037844384,-0.5000000000000004
2023,9,Santana,97000,7300,0.85,38,27,0,13,12,12,125,3,128.8659793814433,-1.0,-1.8369701987210297e-16
2023,10,Santana,97000,7300,0.85,19,24,0,15,10,10,101,4,104.12371134020619,-0.8660254037844386,0.5000000000000001
2023,11,Santana,97000,7300,0.85,25,17,0,14,12,5,87,4,89.69072164948453,-0.5000000000000004,0.8660254037844384
2023,12,Santana,97000,7300,0.85,38,24,0,8,6,8,103,4,106.18556701030928,-2.4492935982947064e-16,1.0
2018,1,Campo Limpo,160000,9600,0.74,67,58,1,18,22,18,223,1,139.375,0.49999999999999994,0.8660254037844387
2018,2,Campo Limpo,160000,9600,0.74,76,63,1,36,32,19,271,1,169.375,0.8660254037844386,0.5000000000000001
2018,3,Campo Limpo,160000,9600,0.74,85,58,1,27,24,31,269,1,168.125,1.0,6.123233995736766e-17
2018,4,Campo Limpo,160000,9600,0.74,84,69,1,37,24,19,281,2,175.625,0.8660254037844387,-0.4999999999999998
2018,5,Campo Limpo,160000,9600,0.74,83,64,2,38,24,26,290,2,181.25,0.49999999999999994,-0.8660254037844387
2018,6,Campo Limpo,160000,9600,0.74,95,67,2,44,24,22,307,2,191.875,1.2246467991473532e-16,-1.0
2018,7,Campo Limpo,160000,9600,0.74,88,60,1,33,37,22,288,3,180.0,-0.4999999999999997,-0.8660254037844388
2018,8,Campo Limpo,160000,9600,0.74,93,71,1,30,21,23,284,3,177.5,-0.8660254037844384,-0.5000000000000004
2018,9,Campo Limpo,160000,9600,0.74,88,67,1,41,20,30,292,3,182.5,-1.0,-1.8369701987210297e-16
2018,10,Campo Limpo,160000,9600,0.74,75,60,2,32,30,22,271,4,169.375,-0.8660254037844386,0.5000000000000001
2018,11,Campo Limpo,160000,9600,0.74,78,53,1,29,26,22,250,4,156.25,-0.5000000000000004,0.8660254037844384
2018,12,Campo Limpo,160000,9600,0.74,81,49,1,26,28,23,254,4,158.75,-2.4492935982947064e-16,1.0
2019,1,Campo Limpo,160000,9600,0.74,62,56,1,27,21,17,228,1,142.5,0.49999999999999994,0.8660254037844387
2019,2,Campo Limpo,160000,9600,0.74,79,59,1,31,24,32,274,1,171.25,0.8660254037844386,0.5000000000000001
2019,3,Campo Limpo,160000,9600,0.74,79,59,1,31,31,19,266,1,166.25,1.0,6.123233995736766e-17
2019,4,Campo Limpo,160000,9600,0.74,80,62,2,38,30,33,301,2,188.125,0.8660254037844387,-0.4999999999999998
2019,5,Campo Limpo,160000,9600,0.74,75,61,2,47,31,16,282,2,176.25,0.49999999999999994,-0.8660254037844387
2019,6,Campo Limpo,160000,9600,0.74,116,73,2,36,32,29,342,2,213.75,1.2246467991473532e-16,-1.0
2019,7,Campo Limpo,160000,9600,0.74,86,78,1,38,22,26,299,3,186.875,-0.4999999999999997,-0.8660254037844388
2019,8,Campo Limpo,160000,9600,0.74,119,71,2,47,26,16,336,3,210.0,-0.8660254037844384,-0.5000000000000004
2019,9,Campo Limpo,160000,9600,0.74,80,56,1,31,22,25,258,3,161.25,-1.0,-1.8369701987210297e-16
2019,10,Campo Limpo,160000,9600,0.74,56,44,1,31,27,16,213,4,133.125,-0.8660254037844386,0.5000000000000001
2019,11,Campo Limpo,160000,9600,0.74,76,51,2,35,31,25,271,4,169.375,-0.5000000000000004,0.8660254037844384
2019,12,Campo Limpo,160000,9600,0.74,59,57,1,20,24,19,223,4,139.375,-2.4492935982947064e-16,1.0
2020,1,Campo Limpo,160000,9600,0.74,84,49,2,43,32,19,278,1,173.75,0.49999999999999994,0.8660254037844387
2020,2,Campo Limpo,160000,9600,0.74,76,63,1,29,18,21,241,1,150.625,0.8660254037844386,0.5000000000000001
2020,3,Campo Limpo,160000,9600,0.74,83,60,2,30,34,19,289,1,180.625,1.0,6.123233995736766e-17
2020,4,Campo Limpo,160000,9600,0.74,60,53,1,33,28,23,242,2,151.25,0.8660254037844387,-0.4999999999999998
2020,5,Campo Limpo,160000,9600,0.74,88,69,2,34,28,35,310,2,193.75,0.49999999999999994,-0.8660254037844387
2020,6,Campo Limpo,160000,9600,0.74,94,80,2,36,29,21,322,2,201.25,1.2246467991473532e-16,-1.0
2020,7,Campo Limpo,160000,9600,0.74,102,65,2,38,27,27,325,3,203.125,-0.4999999999999997,-0.8660254037844388
2020,8,Campo Limpo,160000,9600,0.74,74,83,2,27,29,27,295,3,184.375,-0.8660254037844384,-0.5000000000000004
2020,9,Campo Limpo,160000,9600,0.74,72,41,2,37,22,29,252,3,157.5,-1.0,-1.8369701987210297e-16
2020,10,Campo Limpo,160000,9600,0.74,82,63,1,26,24,17,248,4,155.0,-0.8660254037844386,0.5000000000000001
2020,11,Campo Limpo,160000,9600,0.74,62,48,1,28,24,16,211,4,131.875,-0.5000000000000004,0.8660254037844384
2020,12,Campo Limpo,160000,9600,0.74,73,49,1,31,19,16,232,4,145.0,-2.4492935982947064e-16,1.0
2021,1,Campo Limpo,160000,9600,0.74,68,37,1,36,24,12,218,1,136.25,0.49999999999999994,0.8660254037844387
2021,2,Campo Limpo,160000,9600,0.74,61,50,1,24,17,14,196,1,122.5,0.8660254037844386,0.5000000000000001
2021,3,Campo Limpo,160000,9600,0.74,78,57,1,43,22,28,277,1,173.125,1.0,6.123233995736766e-17
2021,4,Campo Limpo,160000,9600,0.74,90,52,1,30,28,20,264,2,165.0,0.8660254037844387,-0.4999999999999998
2021,5,Campo Limpo,160000,9600,0.74,100,59,2,56,31,38,340,2,212.50000000000003,0.49999999999999994,-0.8660254037844387
2021,6,Campo Limpo,160000,9600,0.74,83,66,2,40,30,23,308,2,192.5,1.2246467991473532e-16,-1.0
2021,7,Campo Limpo,160000,9600,0.74,100,68,2,24,30,30,312,3,195.0,-0.4999999999999997,-0.8660254037844388
2021,8,Campo Limpo,160000,9600,0.74,81,51,1,32,30,25,268,3,167.5,-0.8660254037844384,-0.5000000000000004
2021,9,Campo Limpo,160000,9600,0.74,74,58,1,31,24,28,259,3,161.875,-1.0,-1.8369701987210297e-16
2021,10,Campo Limpo,160000,9600,0.74,78,53,2,28,18,24,255,4,159.375,-0.8660254037844386,0.5000000000000001
2021,11,Campo Limpo,160000,9600,0.74,73,47,1,32,18,23,236,4,147.5,-0.5000000000000004,0.8660254037844384
2021,12,Campo Limpo,160000,9600,0.74,71,43,1,26,16,22,227,4,141.875,-2.4492935982947064e-16,1.0
2022,1,Campo Limpo,160000,9600,0.74,71,55,1,29,23,17,224,1,140.0,0.49999999999999994,0.8660254037844387
2022,2,Campo Limpo,160000,9600,0.74,59,52,1,28,25,17,222,1,138.75,0.8660254037844386,0.5000000000000001
2022,3,Campo Limpo,160000,9600,0.74,71,58,1,37,22,19,256,1,160.0,1.0,6.123233995736766e-17
2022,4,Campo Limpo,160000,9600,0.74,66,67,1,21,24,19,239,2,149.375,0.8660254037844387,-0.4999999999999998
2022,5,Campo Limpo,160000,9600,0.74,83,65,2,38,29,18,287,2,179.375,0.49999999999999994,-0.8660254037844387
2022,6,Campo Limpo,160000,9600,0.74,77,73,1,42,31,24,290,2,181.25,1.2246467991473532e-16,-1.0
2022,7,Campo Limpo,160000,9600,0.74,92,65,1,35,24,18,273,3,170.625,-0.4999999999999997,-0.8660254037844388
2022,8,Campo Limpo,160000,9600,0.74,74,63,1,34,28,15,260,3,162.5,-0.8660254037844384,-0.5000000000000004
2022,9,Campo Limpo,160000,9600,0.74,86,51,1,34,26,19,259,3,161.875,-1.0,-1.8369701987210297e-16
2022,10,Campo Limpo,160000,9600,0.74,70,62,1,25,35,21,252,4,157.5,-0.8660254037844386,0.5000000000000001
2022,11,Campo Limpo,160000,9600,0.74,60,48,1,22,19,12,194,4,121.25,-0.5000000000000004,0.8660254037844384
2022,12,Campo Limpo,160000,9600,0.74,78,59,1,29,23,13,247,4,154.375,-2.4492935982947064e-16,1.0
2023,1,Campo Limpo,160000,9600,0.74,65,51,1,23,19,15,205,1,128.125,0.49999999999999994,0.8660254037844387
2023,2,Campo Limpo,160000,9600,0.74,69,48,1,18,19,20,205,1,128.125,0.8660254037844386,0.5000000000000001
2023,3,Campo Limpo,160000,9600,0.74,84,58,1,17,28,24,260,1,162.5,1.0,6.123233995736766e-17
2023,4,Campo Limpo,160000,9600,0.74,63,51,1,31,27,16,231,2,144.375,0.8660254037844387,-0.4999999999999998
2023,5,Campo Limpo,160000,9600,0.74,68,61,1,36,30,22,261,2,163.125,0.49999999999999994,-0.8660254037844387
2023,6,Campo Limpo,160000,9600,0.74,85,53,2,29,32,21,270,2,168.75,1.2246467991473532e-16,-1.0
2023,7,Campo Limpo,160000,9600,0.74,79,57,2,30,23,25,268,3,167.5,-0.4999999999999997,-0.8660254037844388
2023,8,Campo Limpo,160000,9600,0.74,84,66,1,32,31,30,289,3,180.625,-0.8660254037844384,-0.5000000000000004
2023,9,Campo Limpo,160000,9600,0.74,56,42,2,26,30,16,223,3,139.375,-1.0,-1.8369701987210297e-16
2023,10,Campo Limpo,160000,9600,0.74,77,54,1,22,21,31,247,4,154.375,-0.8660254037844386,0.5000000000000001
2023,11,Campo Limpo,160000,9600,0.74,66,41,2,26,16,19,222,4,138.75,-0.5000000000000004,0.8660254037844384
2023,12,Campo Limpo,160000,9600,0.74,63,46,1,25,16,24,207,4,129.375,-2.4492935982947064e-16,1.0
